STATION,NAME,LATITUDE,LONGITUDE,COUNTY,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,FZF0,FZF0_ATTRIBUTES,FZF1,FZF1_ATTRIBUTES,FZF2,FZF2_ATTRIBUTES,FZF3,FZF3_ATTRIBUTES,FZF4,FZF4_ATTRIBUTES,FZF5,FZF5_ATTRIBUTES,FZF6,FZF6_ATTRIBUTES,FZF7,FZF7_ATTRIBUTES,FZF8,FZF8_ATTRIBUTES,FZF9,FZF9_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF1,WDF1_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WSF1,WSF1_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93
USC00435416,"MOUNT MANSFIELD, VT US",44.5248,-72.8154,Lamoille,1204.0,2009,,,8.0,,8.0,0,209.0,0,153.0,0,182.0,,57.0,0,49.0,0,194.0,0,120.0,0,16.0,0,0.0,0,-19.0,"0,0114,+",90.0,",0,0412,+",20.0,",0,1128,",3.72,",0,1128,",74.0,"0,0818,+",30.0,"0,0919",26.0,"0,1001",23.0,"0,1012",20.0,"0,1014",15.0,"0,1016",26.0,"0,0601",26.0,"0,0601",23.0,"0,0421",19.0,"0,0414",11.0,"0,0413",11017.0,,11017.0,0,77.78,",0",,,205.2,",0",34.6,0,41.4,0,27.7,0,,,,,,,,,,,,,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",44.5248,-72.8154,Lamoille,1204.0,2010,,,54.0,,54.0,0,200.0,0,156.0,0,209.0,,71.0,0,22.0,0,189.0,0,129.0,0,32.0,0,0.0,0,-23.0,"0,0130,",101.0,",0,0227,",18.0,",0,1016,",5.05,",0,1001,",81.0,"0,0708,",31.0,"0,1002",24.0,"0,1009",24.0,"0,1009",20.0,"0,1022",16.0,"0,1101",31.0,"0,0513",20.0,"0,0511",20.0,"0,0511",20.0,"0,0511",16.0,"0,0328",10366.0,,10366.0,0,86.0,",0",,,235.7,",0",36.8,0,43.3,0,30.4,0,,,,,,,,,,,,,,,,,,
USC00437032,"ST ALBANS RADIO, VT US",44.8593,-73.0911,Franklin,115.8,2006,,,456.0,,456.0,0,,,,,,,17.0,0,8.0,0,132.0,0,50.0,0,100.0,0,5.0,0,-3.0,"0,0220,",,,3.0,",0,1208,+",,,94.0,"0,0802,",31.0,"0,1021",28.0,"0,1022",24.0,"0,1122",14.0,"0,1205",14.0,"0,1205",32.0,"0,0507",27.0,"0,0428",22.0,"0,0409",14.0,"0,0321",14.0,"0,0321",,,,,,,,,37.5,",0",46.8,0,55.0,0,38.6,0,,,,,,,,,,,,,,,,,,
USC00437032,"ST ALBANS RADIO, VT US",44.8593,-73.0911,Franklin,115.8,2007,,,360.0,,360.0,0,159.0,0,91.0,0,101.0,,27.0,0,28.0,0,157.0,0,77.0,0,114.0,0,3.0,0,-13.0,"0,0213,",28.0,",0,0215,",18.0,",0,0215,",1.68,",0,1020,",92.0,"0,0803,+",32.0,"0,1017",27.0,"0,1029",21.0,"0,1110",20.0,"0,1123",16.0,"0,1129",32.0,"0,0506",23.0,"0,0412",23.0,"0,0412",5.0,"0,0322",5.0,"0,0322",7846.0,,7846.0,0,44.91,",0",,,111.5,",0",43.6,0,52.3,0,34.9,0,,,,,,,,,,,,,,,,,,
USC00437032,"ST ALBANS RADIO, VT US",44.8593,-73.0911,Franklin,115.8,2008,,,379.0,,379.0,0,167.0,0,84.0,0,85.0,,28.0,0,16.0,0,156.0,0,74.0,0,112.0,0,1.0,0,-9.0,"0,0104,",13.0,",0,1222,",7.2,",0,1222,",1.69,",0,0611,",91.0,"0,0611,",30.0,"0,1018",26.0,"0,1023",23.0,"0,1102",20.0,"0,1119",15.0,"0,1123",31.0,"0,0501",28.0,"0,0416",24.0,"0,0403",15.0,"0,0331",15.0,"0,0331",7670.0,,7670.0,0,36.8,",0",,,81.7,",0",44.9,0,53.7,0,36.2,0,,,,,,,,,,,,,,,,,,
USC00437032,"ST ALBANS RADIO, VT US",44.8593,-73.0911,Franklin,115.8,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7245.0,,7245.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00435733,"NORTHFIELD, VT US",44.1647,-72.6567,Washington,204.2,2005,,,425.0,,425.0,0,130.0,0,106.0,0,122.0,,30.0,0,38.0,0,177.0,0,63.0,0,123.0,0,4.0,0,-22.0,"0,0129,+",23.0,",0,0304,+",7.0,",0,0222,",1.72,",0,1008,",93.0,"0,0626,",28.0,"0,1021",28.0,"0,1021",24.0,"0,1030",19.0,"0,1112",3.0,"0,1124",32.0,"0,0521",26.0,"0,0514",23.0,"0,0513",20.0,"0,0416",14.0,"0,0327",8179.0,,8179.0,0,49.36,",0",,,83.3,",0",43.7,0,55.7,0,31.7,0,,,,,,,,,,,,,,,,,,
USC00435733,"NORTHFIELD, VT US",44.1647,-72.6567,Washington,204.2,2006,,,303.0,,303.0,0,139.0,0,101.0,0,56.0,,16.0,0,13.0,0,174.0,0,41.0,0,114.0,0,5.0,0,-6.0,"0,0211,",7.0,",0,0226,",7.0,",0,0226,",2.2,",0,1202,",94.0,"0,0802,",32.0,"0,0927",28.0,"0,1007",24.0,"0,1022",19.0,"0,1122",13.0,"0,1205",30.0,"0,0508",27.0,"0,0430",22.0,"0,0429",19.0,"0,0409",14.0,"0,0321",7426.0,,7426.0,0,53.95,",0",,,36.9,",0",45.5,0,56.3,0,34.6,0,,,,,,,,,,,,,,,,,,
USC00435733,"NORTHFIELD, VT US",44.1647,-72.6567,Washington,204.2,2007,,,270.0,,270.0,0,125.0,0,108.0,0,132.0,,31.0,0,41.0,0,184.0,0,71.0,0,119.0,0,6.0,0,-21.0,"0,0307,",34.0,",0,0303,",20.0,",0,0215,",2.99,",0,0710,",97.0,"0,0806,",30.0,"0,1013",28.0,"0,1017",24.0,"0,1030",18.0,"0,1110",16.0,"0,1118",30.0,"0,0522",28.0,"0,0507",21.0,"0,0412",16.0,"0,0408",16.0,"0,0408",8154.0,,8154.0,0,48.93,",0",,,132.9,",0",42.2,0,54.1,0,30.4,0,,,,,,,,,,,,,,,,,,
USC00435733,"NORTHFIELD, VT US",44.1647,-72.6567,Washington,204.2,2008,,,233.0,,233.0,0,131.0,0,106.0,0,140.0,,30.0,0,26.0,0,187.0,0,61.0,0,117.0,0,2.0,0,-20.0,"0,0301,+",34.0,",0,0302,+",14.0,",0,1222,",2.02,",0,0721,",95.0,"0,0611,",30.0,"0,0919",28.0,"0,1007",21.0,"0,1019",20.0,"0,1024",12.0,"0,1119",32.0,"0,0528",27.0,"0,0502",24.0,"0,0501",18.0,"0,0404",5.0,"0,0330",8153.0,,8153.0,0,55.1,",0",,,113.5,",0",43.0,0,54.9,0,31.1,0,,,,,,,,,,,,,,,,,,
USC00435733,"NORTHFIELD, VT US",44.1647,-72.6567,Washington,204.2,2009,,,258.0,,258.0,0,134.0,0,105.0,0,102.0,,25.0,0,35.0,0,181.0,0,65.0,0,118.0,0,4.0,0,-28.0,"0,0117,+",27.0,",0,0224,+",12.0,",0,0129,",2.0,",0,0730,",92.0,"0,0819,",31.0,"0,0926",26.0,"0,1012",24.0,"0,1016",19.0,"0,1017",15.0,"0,1209",29.0,"0,0526",28.0,"0,0519",17.0,"0,0421",17.0,"0,0421",16.0,"0,0326",8247.0,,8247.0,0,45.34,",0",,,70.0,",0",42.9,0,55.1,0,30.7,0,,,,,,,,,,,,,,,,,,
USC00435733,"NORTHFIELD, VT US",44.1647,-72.6567,Washington,204.2,2010,,,442.0,,442.0,0,137.0,0,97.0,0,90.0,,17.0,0,9.0,0,169.0,0,51.0,0,126.0,0,10.0,0,-8.0,"0,0131,",21.0,",0,0225,",14.0,",0,0224,",2.35,",0,1001,",95.0,"0,0709,+",29.0,"0,1010",28.0,"0,1014",18.0,"0,1103",18.0,"0,1103",14.0,"0,1128",32.0,"0,0517",27.0,"0,0513",24.0,"0,0414",13.0,"0,0328",13.0,"0,0328",7287.0,,7287.0,0,47.9,",0",,,46.8,",0",46.0,0,57.1,0,35.0,0,,,,,,,,,,,,,,,,,,
USW00054740,"SPRINGFIELD HARTNESS STATE AIRPORT, VT US",43.34361,-72.51778,Windsor,176.2,2005,3.8,B,541.0,,541.0,B,174.0,B,91.0,B,,,,,18.0,B,168.0,B,62.0,B,123.0,B,5.0,B,-18.0,"B,0128,",,,,,4.84,",B,1008,",94.0,"B,0626,",31.0,"B,1020",27.0,"B,1022",24.0,"B,1109",19.0,"B,1112",14.0,"B,1123",32.0,"W,0520",26.0,"W,0513",24.0,"W,0416",18.0,"W,0327",15.0,"W,0320",7507.0,,7507.0,B,49.71,",B",,,,,45.9,B,56.6,B,35.3,B,,,270.0,B,270.0,B,,,31.1,B,44.1,B,,,,,,
USW00054740,"SPRINGFIELD HARTNESS STATE AIRPORT, VT US",43.34361,-72.51778,Windsor,176.2,2006,3.6,W,398.0,,398.0,W,160.0,W,82.0,W,,,,,2.0,W,161.0,W,36.0,W,111.0,W,7.0,W,-7.0,"W,0228,",,,,,2.34,",W,0712,",94.0,"W,0802,",32.0,"W,0930",26.0,"W,1014",23.0,"W,1121",16.0,"W,1205",15.0,"W,1206",31.0,"W,0508",27.0,"W,0429",23.0,"W,0410",18.0,"W,0321",13.0,"W,0308",6985.0,,6985.0,W,55.39,",W",,,,,47.4,W,57.5,W,37.3,W,,,270.0,W,250.0,W,,,38.9,W,63.1,W,,,,,,
USW00054740,"SPRINGFIELD HARTNESS STATE AIRPORT, VT US",43.34361,-72.51778,Windsor,176.2,2007,3.6,W,,,,,165.0,W,75.0,W,,,,,,,,,67.0,W,125.0,W,8.0,W,,,,,,,1.59,",W,0415,",94.0,"W,0907,",,,,,,,,,,,,,,,,,,,,,7261.0,,7261.0,W,41.62,",W",,,,,,,55.8,W,,,,,70.0,W,70.0,W,,,32.0,W,51.0,W,,,,,,
USW00054740,"SPRINGFIELD HARTNESS STATE AIRPORT, VT US",43.34361,-72.51778,Windsor,176.2,2008,3.1,W,318.0,,318.0,W,179.0,W,91.0,W,,,,,6.0,W,170.0,W,52.0,W,118.0,W,5.0,W,-14.0,"W,0229,",,,,,2.41,",W,0906,",96.0,"W,0611,",32.0,"W,1006",26.0,"W,1018",22.0,"W,1020",18.0,"W,1118",15.0,"W,1121",32.0,"W,0505",25.0,"W,0501",23.0,"W,0415",10.0,"W,0330",10.0,"W,0330",,,,,50.14,",W",,,,,45.5,W,56.2,W,34.8,W,,,260.0,W,270.0,W,,,30.0,W,48.1,W,,,,,,
USW00054740,"SPRINGFIELD HARTNESS STATE AIRPORT, VT US",43.34361,-72.51778,Windsor,176.2,2009,3.4,W,282.0,,282.0,W,176.0,W,83.0,W,,,,,17.0,W,165.0,W,58.0,W,116.0,W,2.0,W,-18.0,"W,0117,+",,,,,1.87,",W,1024,",92.0,"W,0818,",31.0,"W,1010",27.0,"W,1012",22.0,"W,1017",19.0,"W,1207",7.0,"W,1212",31.0,"W,0601",26.0,"W,0420",22.0,"W,0326",19.0,"W,0325",14.0,"W,0321",7458.0,,7458.0,W,42.16,",W",,,,,45.1,W,55.6,W,34.6,W,,,270.0,W,270.0,W,,,31.1,W,46.1,W,,,,,,
USW00054740,"SPRINGFIELD HARTNESS STATE AIRPORT, VT US",43.34361,-72.51778,Windsor,176.2,2010,4.0,W,563.0,,563.0,W,152.0,W,75.0,W,,,,,3.0,W,156.0,W,44.0,W,129.0,W,15.0,W,-5.0,"W,0131,",,,,,3.96,",W,1015,",96.0,"W,0707,+",29.0,"W,1010",25.0,"W,1019",21.0,"W,1103",13.0,"W,1128",13.0,"W,1128",29.0,"W,0513",26.0,"W,0414",23.0,"W,0328",15.0,"W,0327",15.0,"W,0327",6660.0,,6660.0,W,44.24,",W",,,,,48.0,W,58.4,W,37.6,W,,,270.0,W,310.0,W,,,30.0,W,49.0,W,,,,,,
USW00054742,"SAINT JOHNSBURY ASOS, VT US",44.42,-72.0194,Caledonia,212.4,2005,,,,,,,157.0,B,90.0,B,,,,,,,,,,,,,,,,,,,,,2.36,",B,1008,",,,,,,,,,,,,,,,,,,,,,,,,,,,46.8,",B",,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00054742,"SAINT JOHNSBURY ASOS, VT US",44.42,-72.0194,Caledonia,212.4,2006,,,411.0,,411.0,W,166.0,W,90.0,W,,,,,9.0,W,154.0,W,46.0,W,112.0,W,6.0,W,-5.0,"W,0211,",,,,,2.31,",W,0820,",93.0,"W,0801,",32.0,"W,1007",27.0,"W,1014",23.0,"W,1104",19.0,"W,1204",13.0,"W,1205",31.0,"W,0508",27.0,"W,0429",21.0,"W,0409",9.0,"W,0320",9.0,"W,0320",7287.0,,7287.0,W,46.48,",W",,,,,46.8,W,56.2,W,37.3,W,,,,,,,,,,,,,,,,,,
USW00054742,"SAINT JOHNSBURY ASOS, VT US",44.42,-72.0194,Caledonia,212.4,2007,,,315.0,,315.0,W,174.0,W,88.0,W,,,,,24.0,W,173.0,W,74.0,W,116.0,W,5.0,W,-22.0,"W,0307,",,,,,2.12,",W,0516,",92.0,"W,0627,+",31.0,"W,1017",27.0,"W,1029",20.0,"W,1110",17.0,"W,1118",13.0,"W,1119",31.0,"W,0514",27.0,"W,0426",20.0,"W,0411",-4.0,"W,0321",-4.0,"W,0321",7764.0,,7764.0,W,43.5,",W",,,,,43.5,W,53.9,W,33.1,W,,,,,,,,,,,,,,,,,,
USW00054742,"SAINT JOHNSBURY ASOS, VT US",44.42,-72.0194,Caledonia,212.4,2008,,,245.0,,245.0,W,177.0,W,105.0,W,,,,,18.0,W,172.0,W,68.0,W,109.0,W,2.0,W,-20.0,"W,0229,",,,,,1.89,",W,0806,",93.0,"W,0610,",32.0,"W,0919",26.0,"W,1018",23.0,"W,1019",13.0,"W,1119",13.0,"W,1119",30.0,"W,0502",27.0,"W,0501",22.0,"W,0415",18.0,"W,0331",6.0,"W,0330",7750.0,,7750.0,W,49.15,",W",,,,,43.8,W,53.9,W,33.6,W,,,,,,,,,,,,,,,,,,
USW00054742,"SAINT JOHNSBURY ASOS, VT US",44.42,-72.0194,Caledonia,212.4,2009,,,220.0,,220.0,W,157.0,W,83.0,W,,,,,31.0,W,172.0,W,71.0,W,100.0,W,1.0,W,-29.0,"W,0116,",,,,,2.07,",W,1024,",90.0,"W,0818,",32.0,"W,1010",26.0,"W,1015",20.0,"W,1017",14.0,"W,1208",14.0,"W,1208",30.0,"W,0526",26.0,"W,0420",22.0,"W,0414",18.0,"W,0325",14.0,"W,0324",8273.0,,8273.0,W,39.22,",W",,,,,42.8,W,53.1,W,32.6,W,,,,,,,,,,,,,,,,,,
USW00054742,"SAINT JOHNSBURY ASOS, VT US",44.42,-72.0194,Caledonia,212.4,2010,,,391.0,,391.0,W,168.0,W,85.0,W,,,,,9.0,W,162.0,W,63.0,W,111.0,W,5.0,W,-11.0,"W,0131,",,,,,2.52,",W,1001,",93.0,"W,0707,",29.0,"W,1010",27.0,"W,1019",22.0,"W,1119",16.0,"W,1125",15.0,"W,1208",30.0,"W,0513",27.0,"W,0511",21.0,"W,0328",11.0,"W,0327",11.0,"W,0327",7309.0,,7309.0,W,40.48,",W",,,,,45.8,W,55.1,W,36.4,W,,,,,,,,,,,,,,,,,,
USC00438169,"SUTTON, VT US",44.6122,-72.0481,Caledonia,457.2,2008,,,,,,,204.0,0,119.0,0,152.0,,55.0,0,35.0,0,179.0,0,,,,,,,-17.0,"0,0229,",46.0,",0,0302,",12.7,",0,0207,",2.1,",0,1026,",,,32.0,"0,0919",26.0,"0,1018",23.0,"0,1019",18.0,"0,1023",13.0,"0,1119",29.0,"0,0502",25.0,"0,0501",24.0,"0,0430",19.0,"0,0403",7.0,"0,0331",,,,,57.49,",0",,,177.0,",0",,,,,30.3,0,,,,,,,,,,,,,,,,,,
USC00438169,"SUTTON, VT US",44.6122,-72.0481,Caledonia,457.2,2009,,,115.0,,115.0,0,198.0,0,110.0,0,125.0,,37.0,0,35.0,0,188.0,0,77.0,0,68.0,0,0.0,0,-24.0,"0,0116,",43.0,",0,0223,",20.7,",0,0223,",1.68,",0,1115,",88.0,"0,0818,",29.0,"0,0926",26.0,"0,1012",21.0,"0,1016",19.0,"0,1206",9.0,"0,1209",32.0,"0,0601",28.0,"0,0424",24.0,"0,0415",17.0,"0,0326",14.0,"0,0325",,,,,49.51,",0",,,140.2,",0",40.1,0,50.1,0,30.1,0,,,,,,,,,,,,,,,,,,
USC00438169,"SUTTON, VT US",44.6122,-72.0481,Caledonia,457.2,2010,,,278.0,,278.0,0,206.0,0,106.0,0,112.0,,33.0,0,14.0,0,181.0,0,76.0,0,97.0,0,1.0,0,-17.0,"0,0131,+",21.0,",0,0103,",11.1,",0,0428,",3.52,",0,1001,",90.0,"0,0708,",28.0,"0,1010",28.0,"0,1010",24.0,"0,1024",20.0,"0,1103",10.0,"0,1125",31.0,"0,0513",27.0,"0,0511",24.0,"0,0329",11.0,"0,0328",11.0,"0,0328",8318.0,,8318.0,0,47.43,",0",,,118.3,",0",42.9,0,52.1,0,33.7,0,,,,,,,,,,,,,,,,,,
US1VTAD0007,"LINCOLN 1.6 SE, VT US",44.086667,-72.980233,Addison,325.2,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.67,",N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00437612,"SOUTH LINCOLN, VT US",44.0725,-72.9736,Addison,408.7,2010,,,306.0,,306.0,0,145.0,0,98.0,0,95.0,,32.0,0,9.0,0,167.0,0,64.0,0,102.0,0,3.0,0,-6.0,"0,0131,",17.0,",0,0225,+",10.0,",0,0224,",4.3,",0,1001,",96.0,"0,0901,",32.0,"0,1003",26.0,"0,1019",21.0,"0,1103",16.0,"0,1125",16.0,"0,1125",27.0,"0,0513",27.0,"0,0513",13.0,"0,0328",13.0,"0,0328",13.0,"0,0328",7547.0,,7547.0,0,60.53,",0",115.7,",0",44.8,0,54.3,0,35.2,0,,,,,,,,,,,,,,,,,,,,
USC00437612,"SOUTH LINCOLN, VT US",44.0725,-72.9736,Addison,408.7,2011,,,231.0,,231.0,7,,,,,,,,,22.0,7,158.0,7,60.0,7,111.0,7,1.0,7,-18.0,"7,0124,",,,,,,,91.0,"7,0722,",29.0,"71,006",25.0,"71,028",24.0,"71,029",17.0,"71,122",11.0,"71,211",31.0,"70,506",25.0,"70,422",23.0,"70,416",19.0,"70,408",16.0,"70,330",8227.0,,8227.0,7,,,,,44.5,7,54.4,7,34.6,7,,,,,,,,,,,,,,,,,,,,
USC00437612,"SOUTH LINCOLN, VT US",44.0725,-72.9736,Addison,408.7,2012,,,280.0,,280.0,7,,,,,55.0,,21.0,7,5.0,7,146.0,7,37.0,7,123.0,7,2.0,7,-7.0,"7,0116,",16.0,",7,1230,",8.0,",7,0226,",,,90.0,"7,0805,+",27.0,"71,013",27.0,"71,013",24.0,"71,107",11.0,"71,130",11.0,"71,130",31.0,"70,501",25.0,"70,430",23.0,"70,406",18.0,"70,328",2.0,"70,307",6887.0,,6887.0,7,,,72.6,",7",47.0,7,56.9,7,37.0,7,,,,,,,,,,,,,,,,,,,,
USC00437612,"SOUTH LINCOLN, VT US",44.0725,-72.9736,Addison,408.7,2013,,,242.0,,242.0,7,,,,,,,24.0,7,19.0,7,166.0,7,63.0,7,99.0,7,0.0,7,-11.0,"7,0124,",,,8.0,",7,0320,",,,87.0,"7,0718,",29.0,"71,024",22.0,"71,029",22.0,"71,029",14.0,"71,030",14.0,"71,030",32.0,"70,527",26.0,"70,422",24.0,"70,407",18.0,"70,323",15.0,"70,322",7226.0,,7226.0,7,,,73.1,",7",44.3,7,53.7,7,34.8,7,,,,,,,,,,,,,,,,,,,,
USC00437612,"SOUTH LINCOLN, VT US",44.0725,-72.9736,Addison,408.7,2014,,,128.0,,128.0,7,,,,,,,,,46.0,7,185.0,7,81.0,7,91.0,7,0.0,7,-24.0,"7,0122,",,,,,,,86.0,"7,0722,",32.0,"70,915",26.0,"70,919",24.0,"71,021",16.0,"71,115",16.0,"71,115",31.0,"70,519",27.0,"70,507",24.0,"70,425",15.0,"70,417",15.0,"70,417",8945.0,,8945.0,7,,,,,40.3,7,50.8,7,29.7,7,,,,,,,,,,,,,,,,,,,,
USC00437612,"SOUTH LINCOLN, VT US",44.0725,-72.9736,Addison,408.7,2015,,,161.0,,161.0,7,,,,,,,,,49.0,7,182.0,7,78.0,7,109.0,7,0.0,7,-27.0,"7,0217,",,,,,,,86.0,"7,0730,",32.0,"70,921",21.0,"71,018",21.0,"71,018",16.0,"71,019",16.0,"71,019",31.0,"70,524",24.0,"70,523",24.0,"70,523",19.0,"70,406",11.0,"70,402",9360.0,,9360.0,7,,,,,40.9,7,52.2,7,29.5,7,,,,,,,,,,,,,,,,,,,,
USC00434261,"JEFFERSONVILLE, VT US",44.5843,-72.78699999999999,Lamoille,354.5,2010,,,,,,,196.0,0,115.0,0,126.0,,52.0,0,,,,,,,,,,,,,30.0,",0,0224,",10.0,",0,0224,+",4.34,",0,1001,",,,,,,,,,,,,,,,,,,,,,,,,,,,65.6,",0",151.0,",0",,,,,,,,,,,,,,,,,,,,,,,,,,
USC00434261,"JEFFERSONVILLE, VT US",44.5843,-72.78699999999999,Lamoille,354.5,2011,,,,,,,195.0,7,128.0,7,123.0,,49.0,7,,,,,,,,,,,,,42.0,",7,0308,",24.0,",7,0307,",6.76,",7,0829,",,,,,,,,,,,,,,,,,,,,,,,,,,,70.35,",7",179.0,",7",,,,,,,,,,,,,,,,,,,,,,,,,,
USC00434261,"JEFFERSONVILLE, VT US",44.5843,-72.78699999999999,Lamoille,354.5,2012,,,,,,,190.0,7,113.0,7,96.0,,35.0,7,,,,,,,,,,,,,31.0,",7,0226,",17.0,",7,0226,",3.3,",7,0724,",,,,,,,,,,,,,,,,,,,,,,,,,,,58.17,",7",133.0,",7",,,,,,,,,,,,,,,,,,,,,,,,,,
USC00434261,"JEFFERSONVILLE, VT US",44.5843,-72.78699999999999,Lamoille,354.5,2013,,,,,,,208.0,7,123.0,7,140.0,,44.0,7,,,,,,,,,,,,,19.0,",7,0323,",8.0,",7,1128,",2.73,",7,0524,",,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,",7",106.5,",7",,,,,,,,,,,,,,,,,,,,,,,,,,
USC00434261,"JEFFERSONVILLE, VT US",44.5843,-72.78699999999999,Lamoille,354.5,2014,,,,,,,191.0,7,114.0,7,142.0,,43.0,7,,,,,,,,,,,,,33.0,",7,0313,",16.0,",7,0313,",2.4,",7,0416,",,,,,,,,,,,,,,,,,,,,,,,,,,,60.29,",7",127.2,",7",,,,,,,,,,,,,,,,,,,,,,,,,,
USC00435273,"MONTPELIER 2, VT US",44.2553,-72.6006,Washington,161.5,2010,,,597.0,,597.0,0,172.0,0,97.0,0,85.0,,19.0,0,11.0,0,166.0,0,56.0,0,123.0,0,27.0,0,-10.0,"0,0131,",13.0,",0,0225,",11.0,",0,0224,",3.15,",0,1001,",99.0,"0,0708,",30.0,"0,1010",25.0,"0,1019",21.0,"0,1103",16.0,"0,1125",16.0,"0,1125",31.0,"0,0514",28.0,"0,0513",18.0,"0,0328",18.0,"0,0328",12.0,"0,0327",7103.0,,7103.0,0,43.28,",0",49.6,",0",46.7,0,57.6,0,35.8,0,,,,,,,,,,,,,,,,,,,,
USC00435273,"MONTPELIER 2, VT US",44.2553,-72.6006,Washington,161.5,2011,,,553.0,,553.0,7,170.0,7,109.0,7,,,,,29.0,7,157.0,7,52.0,7,127.0,7,13.0,7,-24.0,"7,0124,",,,,,3.67,",7,0829,",98.0,"7,0722,",30.0,"71,006",26.0,"71,028",21.0,"71,105",20.0,"71,106",16.0,"71,122",27.0,"70,423",27.0,"70,423",23.0,"70,409",19.0,"70,408",15.0,"70,329",7894.0,,7894.0,7,59.15,",7",,,46.2,7,57.7,7,34.7,7,,,,,,,,,,,,,,,,,,,,
USC00435273,"MONTPELIER 2, VT US",44.2553,-72.6006,Washington,161.5,2012,,,591.0,,591.0,7,160.0,7,94.0,7,,,,,14.0,7,154.0,7,37.0,7,134.0,7,18.0,7,-17.0,"7,0116,",,,,,1.85,",7,0724,",97.0,"7,0718,+",26.0,"71,013",26.0,"71,013",16.0,"71,107",16.0,"71,107",16.0,"71,107",32.0,"70,512",28.0,"70,501",23.0,"70,404",19.0,"70,326",-2.0,"70,307",6579.0,,6579.0,7,37.63,",7",,,47.8,7,59.3,7,36.3,7,,,,,,,,,,,,,,,,,,,,
USC00435273,"MONTPELIER 2, VT US",44.2553,-72.6006,Washington,161.5,2013,,,,,,,168.0,7,76.0,7,,,,,,,,,,,,,,,,,,,,,1.31,",7,0705,",,,,,,,,,,,,,,,,,,,,,,,,,,,32.73,",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00435273,"MONTPELIER 2, VT US",44.2553,-72.6006,Washington,161.5,2014,,,302.0,,302.0,7,159.0,7,77.0,7,,,,,44.0,7,161.0,7,74.0,7,118.0,7,2.0,7,-18.0,"7,0104,",,,,,1.45,",7,0626,",91.0,"7,0703,",30.0,"71,013",28.0,"71,114",24.0,"71,116",19.0,"71,120",10.0,"71,129",32.0,"70,519",27.0,"70,421",21.0,"70,418",19.0,"70,417",6.0,"70,328",8340.0,,8340.0,7,30.87,",7",,,43.6,7,54.2,7,32.9,7,,,,,,,,,,,,,,,,,,,,
USC00435273,"MONTPELIER 2, VT US",44.2553,-72.6006,Washington,161.5,2015,,,436.0,,436.0,7,,,,,93.0,,,,41.0,7,154.0,7,63.0,7,131.0,7,3.0,7,-22.0,"7,0224,",21.0,",7,0222,",,,,,93.0,"7,0730,",32.0,"71,005",25.0,"71,018",21.0,"71,019",19.0,"71,118",,,28.0,"70,424",28.0,"70,424",23.0,"70,415",19.0,"70,403",16.0,"70,402",8094.0,,8094.0,7,,,,,44.4,7,56.1,7,32.7,7,,,,,,,,,,,,,,,,,,,,
USC00438428,"TOWNSHEND LAKE, VT US",43.05,-72.7,Windham,155.4,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1VTWS0019,"WATERBURY 3.0 NW, VT US",44.3606,-72.8077,Washington,139.6,2010,,,,,,,189.0,N,120.0,N,,,,,,,,,,,,,,,,,,,,,3.05,",N,1001,",,,,,,,,,,,,,,,,,,,,,,,,,,,53.01,",N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
