COUNTY,DATE,CDSD,EMXP,PRCP,CLDD,DT00,DT32,DX32,DX70,DX90,EMNT,EMXT,FZF0,FZF1,FZF2,FZF3,FZF4,FZF5,FZF6,FZF7,FZF8,FZF9,HTDD,TAVG,TMAX,TMIN,SNOW,PSUN
Orange,2017,101  ,2.9  ,48.79 ,101  ,34   ,173  ,70   ,91   ,0    ,-23  ,86   ,29   ,26   ,21   ,16   ,16   ,30   ,23   ,23   ,7    ,7    ,7386.0,51.9 ,32   ,35.0,41.9  ,115.5 
Orange,2017,366  ,2.9,44.03 ,366  ,17   ,172  ,51   ,133  ,4    ,-23  ,94   ,32   ,26   ,19   ,19   ,15   ,29   ,27   ,23   ,14   ,14   ,7386  ,56.6 ,33.9 ,35.0,45.2  ,115.5
Orange,2018,229  ,1.7  ,43.13 ,229  ,28   ,186  ,73   ,115  ,0    ,-24  ,87   ,30   ,27   ,24   ,16   ,16   ,32   ,25   ,24   ,18   ,16   ,8620  ,51.7 ,31.8 ,35.0,41.7  ,119.3 
Orange,2018,588  ,1.7,41.6  ,588  ,21   ,183  ,56   ,130  ,14   ,-27  ,95   ,30   ,24   ,24   ,19   ,10   ,31   ,23   ,23   ,19   ,15   ,7811  ,55.9 ,33.9 ,35.0,44.9  ,119.3
Orange,2019,428.0,2.27,45.37,428.0,33.0,175.0,59.0,124.0,9.0,-15.0,95.0,28.0,28.0,21.0,16.0,16.0,31.0,26.0,22.0,20.0,14.0,8136.0,55.6,32.0,35.0,43.8,117.7 
Orange,2019,428  ,2.27,45.37,428  ,33   ,175  ,59   ,124  ,9    ,-15  ,95   ,28   ,28   ,21   ,16   ,16   ,31   ,26   ,22   ,20   ,14   ,8136  ,55.6 ,32   ,35.0,43.8  ,117.7
Orleans,1990,325  ,2.61 ,49.57 ,325  ,13   ,152  ,41   ,117  ,0    ,-13  ,89   ,32   ,22   ,22   ,18   ,15   ,32   ,28   ,22   ,18   ,13   ,7698  ,45.6 ,55.9 ,35.3 ,97.2  ,95.85
Orleans,1991,150.0,3.3,48.87,150.0,31   ,157  ,75.0,79.0,0.0,-22  ,85.0,31   ,28   ,22   ,20   ,10   ,28   ,28   ,21   ,14   ,14   ,6922  ,40.5,50.0,33.5 ,72.8  ,95.85
Orleans,1991,150  ,3.3  ,48.87 ,150  ,36   ,165  ,75   ,79   ,0    ,-20  ,85   ,31   ,26   ,20   ,20   ,16   ,28   ,28   ,21   ,15   ,15   ,7693  ,40.5 ,50   ,31   ,72.8,95.85
Orleans,1992,186  ,1.12 ,32.1  ,186  ,44   ,181  ,58   ,108  ,0    ,-19  ,88   ,27   ,27   ,24   ,14   ,14   ,32   ,25   ,23   ,16   ,16   ,7759.0,41.9 ,53.1 ,30.7 ,66    ,95.85
Orleans,1993,274  ,1.69 ,36.44 ,274  ,45   ,181  ,66   ,110  ,2    ,-38  ,92   ,30   ,26   ,23   ,19   ,16   ,30   ,28   ,23   ,18   ,4    ,8322  ,41.8 ,53.7 ,30   ,95.5  ,95.85
Orleans,1993,274.0,3.25 ,64.35 ,274.0,48   ,183  ,91   ,69   ,0    ,-33  ,87   ,32   ,28   ,24   ,16   ,16   ,30   ,28   ,23   ,19   ,16   ,8322.0,38.1 ,48   ,28.3 ,225.5 ,95.85
Orleans,1994,448.0,2.17 ,44.5  ,448.0,49.0,158.0,78   ,101  ,4    ,-37.0,94   ,25.0,25.0,24.0,19.0,13.0,30.0,28.0,23.0,15.0,15.0,8451.0,42.7,51.9 ,31.8,163.2 ,95.85
Orleans,1994,448  ,1.53 ,38.79 ,448  ,49   ,158  ,69   ,117  ,5    ,-37  ,95   ,25   ,25   ,24   ,19   ,13   ,30   ,28   ,23   ,15   ,15   ,8451  ,42.7 ,53.6 ,31.8 ,105.7 ,95.85
Orleans,1995,317.0,2.27,45.37,317.0,22.0,167.0,96.0,75.0,0.0,-19.0,86.0,31.0,27.0,23.0,19.0,14.0,31.0,27.0,23.0,18.0,13.0,7249.0,47.2,48.1,35.0,153.3 ,95.85
Orleans,1995,317.0,2.27,45.37,317.0,22.0,167.0,96.0,75.0,0.0,-19.0,86.0,31.0,27.0,23.0,19.0,14.0,31.0,27.0,23.0,18.0,13.0,7249  ,47.2,48.1,35.0,153.3,95.85
Orleans,1995,317.0,2.27,45.37,317.0,22.0,167.0,96   ,75   ,0    ,-19.0,86   ,31.0,27.0,23.0,19.0,14.0,31.0,27.0,23.0,18.0,13.0,7249.0,47.2,48.1 ,35.0,153.3,95.85
Orleans,1996,253  ,1.31 ,42.82 ,253  ,29   ,174  ,58   ,112  ,1    ,-27  ,90   ,30   ,27   ,22   ,16   ,16   ,32   ,28   ,22   ,6    ,6    ,7759.0,43.4 ,54.2 ,32.7 ,96.7  ,95.85
Orleans,1996,68   ,1.31,42.82,68   ,36   ,183  ,90   ,62   ,0    ,-21  ,83   ,27   ,27   ,24   ,18   ,15   ,30   ,28   ,23   ,17   ,15   ,7759.0,38.7 ,47.2 ,30.2 ,96.7,95.85
Orleans,1997,212  ,1.8  ,43.18 ,212  ,27   ,183  ,59   ,112  ,1    ,-28  ,91   ,32   ,27   ,24   ,20   ,15   ,29   ,26   ,23   ,18   ,15   ,7823  ,42.3 ,54   ,30.6 ,133.6 ,95.85
Orleans,1997,106  ,6.1  ,81.13 ,106  ,35   ,192  ,106  ,54   ,0    ,-23  ,82   ,31   ,27   ,24   ,19   ,15   ,30   ,25   ,24   ,16   ,16   ,9363  ,38   ,46.8 ,29.1 ,320.1 ,95.85
Orleans,1998,217.0,1.985,51.785,217.0,19.5,159.0,50.5,103.0,3.0,-21.0,88.0,27.5,26.0,23.5,16.0,14.0,26.5,23.0,23.0,12.5,9.5,7787.0,44.599999999999994,54.5,34.8,96.1  ,95.85
Orleans,1998,319  ,2.1  ,40.37 ,319  ,19   ,161  ,30   ,134  ,6    ,-25  ,92   ,31   ,28   ,23   ,13   ,13   ,30   ,23   ,23   ,5    ,5    ,7387  ,46.3 ,57.9 ,34.8 ,62.6  ,95.85
Orleans,1998,115  ,1.87 ,63.2  ,115  ,20   ,157  ,71   ,72   ,0    ,-17  ,84   ,24   ,24   ,24   ,19   ,15   ,23   ,23   ,23   ,20   ,14   ,8187  ,42.9 ,51.1 ,34.8 ,141.9 ,95.85
Orleans,1999,553  ,3    ,36.13 ,553  ,24   ,156  ,53   ,132  ,9    ,-32  ,96   ,32   ,27   ,23   ,17   ,10   ,31   ,28   ,24   ,19   ,12   ,7384  ,46.4 ,57.4 ,35.3 ,52.150000000000006,95.85
Orleans,2000,236  ,2.06 ,46.73 ,236  ,29   ,144  ,57   ,108  ,1    ,-25  ,90   ,31   ,25   ,23   ,20   ,11   ,30   ,27   ,19   ,19   ,9    ,7009  ,43.8 ,54   ,33.4 ,110.6 ,95.85
Orleans,2000,236.0,2.1  ,69.83 ,236.0,29.0,144.0,89   ,54   ,0    ,-25.0,82   ,31.0,25.0,23.0,20.0,11.0,30.0,27.0,19.0,19.0,9.0,7009.0,43.8,47.3 ,33.4,317.1 ,95.85
Orleans,2005,475  ,1.96 ,50.04 ,475  ,38   ,160  ,77   ,111  ,3    ,-22  ,91   ,28   ,28   ,24   ,20   ,15   ,30   ,26   ,24   ,20   ,11   ,8813  ,42.7 ,53.1 ,32.4 ,109.6 ,95.85
Orleans,2006,307  ,2.86 ,48.91 ,307  ,19   ,162  ,57   ,98   ,2    ,-8   ,93   ,29   ,27   ,22   ,19   ,9    ,30   ,28   ,22   ,20   ,11   ,7861  ,44.4 ,53.7 ,35   ,52.6  ,95.85
Orleans,2006,307.0,2.86,48.91,307.0,19.0,162.0,57.0,98.0,2.0,-8.0,93.0,29.0,27.0,22.0,19.0,9.0,30.0,28.0,22.0,20.0,11.0,7861.0,44.4,53.7,35.0,195   ,95.85
Orleans,2007,254  ,2.33 ,48.45 ,254  ,48   ,178  ,89   ,107  ,2    ,-22  ,91   ,28   ,28   ,23   ,18   ,16   ,30   ,28   ,18   ,18   ,-5   ,8648  ,41   ,51.2 ,30.8 ,161.5 ,95.85
Orleans,2008,242  ,3.42 ,52.78 ,242  ,33   ,178  ,82   ,102  ,1    ,-18  ,93   ,32   ,28   ,23   ,16   ,16   ,27   ,27   ,23   ,7    ,7    ,8561  ,42.2 ,52.4 ,31.9 ,121.3 ,95.85
Orleans,2008,120  ,3.42,52.78,120  ,32   ,171  ,95   ,72   ,0    ,-12  ,84   ,31   ,25   ,23   ,19   ,14   ,32   ,24   ,24   ,16   ,16   ,8561.0,40.4 ,49.4 ,31.5 ,200.3 ,95.85
Orleans,2009,210  ,1.88 ,43.81 ,210  ,36   ,181  ,81   ,87   ,1    ,-26  ,90   ,31   ,28   ,20   ,20   ,11   ,29   ,26   ,24   ,16   ,16   ,8849  ,41.1 ,51.1 ,31.1 ,77.6  ,95.85
Orleans,2009,112  ,2.02 ,68.17 ,112  ,33   ,171  ,92   ,61   ,0    ,-15  ,84   ,32   ,16   ,16   ,16   ,16   ,28   ,28   ,24   ,18   ,15   ,9379  ,38.8 ,47.4 ,30.2 ,164.3 ,95.85
Orleans,2010,377  ,3.36 ,46.96 ,377  ,15   ,172  ,74   ,103  ,3    ,-14  ,93   ,29   ,28   ,22   ,20   ,13   ,31   ,26   ,10   ,10   ,10   ,8002  ,44   ,53.1 ,34.9 ,65.2  ,65.2
Orleans,2010,377  ,3.36 ,46.96 ,377  ,15   ,172  ,74   ,103  ,3    ,-14  ,93   ,29   ,28   ,22   ,20   ,13   ,31   ,26   ,10   ,10   ,10   ,8002  ,53.1 ,34.9 ,34.9,44    ,65.2  
Orleans,2011,285  ,4.1  ,57.95 ,285  ,30   ,164  ,74   ,113  ,2    ,-28  ,90   ,30   ,28   ,23   ,14   ,14   ,31   ,26   ,23   ,19   ,11   ,8703  ,53.1 ,33.7 ,35.0,43.4  ,119.6 
Orleans,2011,153  ,7.4  ,77.88 ,153  ,21   ,154  ,83   ,81   ,0    ,-20  ,85   ,31   ,28   ,22   ,17   ,16   ,32   ,27   ,24   ,19   ,14   ,9100  ,49.7 ,33.4 ,35.0,41.5  ,188.6 
Orleans,2011,219.0,4.85 ,62.25 ,219.0,25.5,159.0,78.5,97.0,1.0,-24.0,87.5,30.5,28.0,22.5,15.5,15.0,31.5,26.5,23.5,19.0,12.5,8901.5,51.400000000000006,33.55,35.0,42.45,154.1
Orleans,2011,219.0,4.84 ,63.86 ,219.0,25.5,159.0,78.5,97.0,1.0,-24.0,87.5,30.5,28.0,22.5,15.5,15.0,31.5,26.5,23.5,19.0,12.5,8901.5,51.400000000000006,33.55,35.0,42.45,154.1
Orleans,2012,343  ,3.6  ,40.07 ,343  ,24   ,168  ,61   ,124  ,2    ,-13  ,91   ,31   ,27   ,21   ,15   ,15   ,30   ,28   ,22   ,20   ,16   ,7450  ,54.7 ,34.5 ,35.0,44.6  ,76    
Orleans,2012,343.0,2.27 ,48.15 ,343.0,24.0,168.0,61.0,124.0,2.0,-13.0,91.0,31.0,27.0,21.0,15.0,15.0,30.0,28.0,22.0,20.0,16.0,7450.0,54.7,34.5,35.0,44.6,76.0
Orleans,2013,320  ,3.13 ,49.66 ,320  ,32   ,180  ,79   ,114  ,2    ,-20  ,91   ,32   ,27   ,20   ,20   ,16   ,32   ,28   ,22   ,20   ,16   ,8242  ,52.1 ,32.4 ,35.0,42.2  ,90.9  
Orleans,2013,320.0,2.3049999999999997,49.715,320.0,32.0,180.0,79.0,114.0,2.0,-20.0,91.0,32.0,27.0,20.0,20.0,16.0,32.0,28.0,22.0,20.0,16.0,8387  ,52.1,32.4,35.0,42.2,90.9
Orleans,2013,320.0,1.48 ,49.77 ,320.0,32.0,180.0,79.0,114.0,2.0,-20.0,91.0,32.0,27.0,20.0,20.0,16.0,32.0,28.0,22.0,20.0,16.0,8314.5,52.1,32.4,35.0,42.2,90.9
Orleans,2014,242  ,1.85 ,47.72 ,242  ,48   ,173  ,92   ,101  ,0    ,-26  ,88   ,31   ,28   ,24   ,19   ,16   ,31   ,28   ,23   ,15   ,15   ,9256  ,51   ,30.9 ,35.0,40.9  ,109.1 
Orleans,2014,242.0,1.75 ,48.45 ,242.0,48.0,173.0,92.0,101.0,0.0,-26.0,88.0,31.0,28.0,24.0,19.0,16.0,31.0,28.0,23.0,15.0,15.0,9256.0,51.0,30.9,35.0,40.9,109.1
Orleans,2014,242.0,1.38 ,45.65 ,242.0,48.0,173.0,92.0,101.0,0.0,-26.0,88.0,31.0,28.0,24.0,19.0,16.0,31.0,28.0,23.0,15.0,15.0,9256.0,51.0,30.9,35.0,40.9,109.1
Orleans,2015,247  ,2.2800000000000002,41.92 ,247  ,51   ,171  ,83   ,108  ,0    ,-25  ,89   ,30   ,23   ,23   ,20   ,15   ,32   ,26   ,24   ,17   ,16   ,9238  ,51.6 ,30.1 ,35.0,40.9  ,95.85
Orleans,2015,247.0,2.37 ,55.33 ,247.0,51.0,171.0,83.0,108.0,0.0,-25.0,89.0,30.0,23.0,23.0,20.0,15.0,32.0,26.0,24.0,17.0,16.0,9238.0,51.6,30.1,35.0,40.9,95.85
Orleans,2015,247.0,2.19 ,45.5  ,247.0,51.0,171.0,83.0,108.0,0.0,-25.0,89.0,30.0,23.0,23.0,20.0,15.0,32.0,26.0,24.0,17.0,16.0,9238.0,51.6,30.1,35.0,40.9,95.85
Orleans,2016,317.0,2.015,48.82 ,317.0,22.0,167.0,61.0,116.0,3.0,-19.0,92.0,31.0,27.0,23.0,19.0,14.0,31.0,27.0,23.0,18.0,13.0,7894.0,47.2,50.2,35.0,52.150000000000006,95.85
Orleans,2016,317.0,2.015,48.82,317.0,22.0,167.0,61.0,116.0,3.0,-19.0,92.0,31.0,27.0,23.0,19.0,14.0,31.0,27.0,23.0,18.0,13.0,7894  ,47.2,50.2,35.0,52.150000000000006,95.85
Orleans,2016,317.0,1.76 ,40.31 ,317.0,22.0,167.0,61.0,116.0,3.0,-19.0,92.0,31.0,27.0,23.0,19.0,14.0,31.0,27.0,23.0,18.0,13.0,7894.0,47.2,50.2,35.0,52.150000000000006,95.85
Orleans,2016,317.0,2.27 ,49.46 ,317.0,22.0,167.0,61.0,116.0,3.0,-19.0,92.0,31.0,27.0,23.0,19.0,14.0,31.0,27.0,23.0,18.0,13.0,7894.0,47.2,50.2,35.0,52.150000000000006,95.85
Orleans,2017,317.0,2.06 ,45.5  ,317.0,22.0,167.0,61.0,116.0,3.0,-19.0,92.0,31.0,27.0,23.0,19.0,14.0,31.0,27.0,23.0,18.0,13.0,7759.0,47.2,50.2,35.0,52.150000000000006,95.85
Orleans,2017,317.0,1.82 ,51.69 ,317.0,22.0,167.0,61.0,116.0,3.0,-19.0,92.0,31.0,27.0,23.0,19.0,14.0,31.0,27.0,23.0,18.0,13.0,7759.0,47.2,50.2,35.0,52.150000000000006,95.85
Orleans,2018,457.0,1.79,48.76 ,457.0,33.0,178.0,80.0,115.0,5.0,-25.0,93.0,32.0,28.0,23.0,16.0,16.0,31.0,24.0,24.0,17.0,11.0,8454.0,52.0,32.1,35.0,42.1,134.25
Orleans,2018,457  ,1.79,49.15 ,457  ,33   ,178  ,80   ,115  ,5    ,-25  ,93   ,32   ,28   ,23   ,16   ,16   ,31   ,24   ,24   ,17   ,11   ,8454  ,52   ,32.1 ,35.0,42.1  ,139.8 
Orleans,2018,457.0,1.79 ,43.26 ,457.0,33.0,178.0,80.0,115.0,5.0,-25.0,93.0,32.0,28.0,23.0,16.0,16.0,31.0,24.0,24.0,17.0,11.0,8454.0,52.0,32.1,35.0,42.1,128.7 
Orleans,2019,266.0,2.9  ,56.05 ,266.0,39.0,179.0,95.0,95.0,3.0,-15.0,91.0,32.0,27.0,21.0,14.0,14.0,27.0,27.0,23.0,15.0,15.0,9210.0,51.0,30.0,35.0,40.5,95.85
Orleans,2019,266  ,2.6550000000000002,56.39,266  ,39   ,179  ,95   ,95   ,3    ,-15  ,91   ,32   ,27   ,21   ,14   ,14   ,27   ,27   ,23   ,15   ,15   ,9210  ,51   ,30   ,35.0,40.5  ,95.85
Orleans,2019,266.0,3.63 ,60.14 ,266.0,39.0,179.0,95.0,95.0,3.0,-15.0,91.0,32.0,27.0,21.0,14.0,14.0,27.0,27.0,23.0,15.0,15.0,9210.0,51.0,30.0,35.0,40.5,95.85
Orleans,2019,266.0,2.41 ,49.51 ,266.0,39.0,179.0,95.0,95.0,3.0,-15.0,91.0,32.0,27.0,21.0,14.0,14.0,27.0,27.0,23.0,15.0,15.0,9210.0,51.0,30.0,35.0,40.5,95.85
Orleans,2019,266.0,2.17 ,56.73 ,266.0,39.0,179.0,95.0,95.0,3.0,-15.0,91.0,32.0,27.0,21.0,14.0,14.0,27.0,27.0,23.0,15.0,15.0,9210.0,51.0,30.0,35.0,40.5,95.85
Rutland,1990,348  ,2.21 ,47.21 ,348  ,8    ,163  ,28   ,135  ,2    ,-13  ,92   ,27   ,27   ,24   ,20   ,16   ,29   ,28   ,19   ,19   ,14   ,7431  ,47   ,58.9 ,35   ,62.9  ,95.85
Rutland,1990,348.0,3.36 ,55.04 ,348.0,8.0,163.0,28.0,135.0,2.0,-13.0,92.0,27.0,27.0,24.0,20.0,16.0,29.0,28.0,19.0,19.0,14.0,7431.0,47.0,58.9,35.0,69.5  ,95.85
Rutland,1991,386  ,1.56 ,35.61 ,386  ,15   ,154  ,35   ,146  ,6    ,-10  ,93   ,30   ,26   ,23   ,18   ,13   ,29   ,26   ,21   ,14   ,14   ,6632  ,47.1 ,58.8 ,35.5 ,39.5  ,95.85
Rutland,1991,386.0,1.43 ,39.98 ,386.0,15.0,154.0,35.0,146.0,6.0,-10.0,93.0,30.0,26.0,23.0,18.0,13.0,29.0,26.0,21.0,14.0,14.0,6632.0,47.1,58.8,35.5,44.7  ,95.85
Rutland,1992,195  ,1.59 ,35.17 ,195  ,19   ,166  ,43   ,118  ,0    ,-15  ,88   ,29   ,27   ,23   ,17   ,15   ,29   ,27   ,19   ,19   ,15   ,7337  ,44.4 ,55.3 ,33.4 ,47.5  ,95.85
Rutland,1993,384  ,1.03 ,33.54 ,384  ,29   ,166  ,53   ,121  ,5    ,-26  ,93   ,28   ,28   ,20   ,20   ,7    ,26   ,26   ,24   ,20   ,11   ,7643  ,44.8 ,56   ,33.6 ,78.8  ,95.85
Rutland,1993,384.0,1.29 ,37.84 ,384.0,29.0,166.0,53.0,121.0,5.0,-26.0,93.0,28.0,28.0,20.0,20.0,7.0,26.0,26.0,24.0,20.0,11.0,7643.0,44.8,56.0,33.6,98.6  ,95.85
Rutland,1994,437  ,1.9  ,40.73 ,437  ,35   ,162  ,54   ,118  ,5    ,-36  ,95   ,30   ,28   ,24   ,18   ,16   ,30   ,27   ,23   ,19   ,11   ,7910  ,44.8 ,56.2 ,33.3 ,82.5  ,95.85
Rutland,1994,437.0,2.1  ,50.2  ,437.0,35.0,162.0,54.0,118.0,5.0,-36.0,95.0,30.0,28.0,24.0,18.0,16.0,30.0,27.0,23.0,19.0,11.0,7910.0,44.8,56.2,33.3,92    ,95.85
Rutland,1995,432  ,1.6  ,33.09 ,432  ,16   ,157  ,57   ,119  ,8    ,-16  ,96   ,32   ,26   ,24   ,14   ,14   ,29   ,27   ,24   ,19   ,10   ,6831  ,46.1 ,57.2 ,35.1 ,58.9  ,95.85
Rutland,1995,432.0,2.74 ,40.05 ,432.0,16.0,157.0,57.0,119.0,8.0,-16.0,96.0,32.0,26.0,24.0,14.0,14.0,29.0,27.0,24.0,19.0,10.0,6831.0,46.1,57.2,35.1,80.5  ,95.85
Rutland,1996,340  ,1.89 ,50.35 ,340  ,16   ,169  ,48   ,119  ,0    ,-29  ,89   ,25   ,25   ,23   ,18   ,15   ,30   ,27   ,21   ,20   ,12   ,7552  ,45.3 ,55.8 ,34.8 ,81.6  ,95.85
Rutland,1996,340.0,2.46 ,54.99 ,340.0,16.0,169.0,48.0,119.0,0.0,-29.0,89.0,25.0,25.0,23.0,18.0,15.0,30.0,27.0,21.0,20.0,12.0,7552.0,45.3,55.8,34.8,106   ,95.85
Rutland,1997,249  ,1.39 ,33.67 ,249  ,12   ,182  ,47   ,114  ,0    ,-16  ,88   ,30   ,27   ,24   ,19   ,14   ,32   ,26   ,23   ,18   ,16   ,7276  ,44.5 ,55.7 ,33.3 ,99.3  ,95.85
Rutland,1997,249.0,1.25 ,37.24 ,249.0,12.0,182.0,47.0,114.0,0.0,-16.0,88.0,30.0,27.0,24.0,19.0,14.0,32.0,26.0,23.0,18.0,16.0,7276.0,44.5,55.7,33.3,119.1 ,95.85
Rutland,1998,339  ,3.06 ,41.45 ,339  ,7    ,154  ,27   ,135  ,1    ,-17  ,90   ,31   ,28   ,23   ,20   ,16   ,32   ,27   ,23   ,17   ,13   ,6678  ,48.2 ,59.3 ,37.1 ,51.1  ,95.85
Rutland,1998,339.0,2.22 ,45.21 ,339.0,7.0,154.0,27.0,135.0,1.0,-17.0,90.0,31.0,28.0,23.0,20.0,16.0,32.0,27.0,23.0,17.0,13.0,6678.0,48.2,59.3,37.1,52.8  ,95.85
Rutland,1999,409  ,3.77 ,38.4  ,409  ,15   ,163  ,44   ,122  ,8    ,-18  ,93   ,27   ,27   ,22   ,17   ,12   ,32   ,28   ,22   ,20   ,-5   ,6559  ,47.1 ,58.9 ,35.4 ,68.1  ,95.85
Rutland,1999,409.0,3.87 ,40.74 ,409.0,15.0,163.0,44.0,122.0,8.0,-18.0,93.0,27.0,27.0,22.0,17.0,12.0,32.0,28.0,22.0,20.0,-5.0,6559.0,47.1,58.9,35.4,73.7  ,95.85
Rutland,2000,252  ,3.65 ,45.29 ,252  ,24   ,155  ,49   ,121  ,0    ,-18  ,88   ,31   ,24   ,24   ,19   ,12   ,31   ,28   ,22   ,0    ,0    ,6853  ,45   ,56.1 ,33.9 ,83.7  ,95.85
Rutland,2000,252.0,3.19 ,49.86 ,252.0,24.0,155.0,49.0,121.0,0.0,-18.0,88.0,31.0,24.0,24.0,19.0,12.0,31.0,28.0,22.0,0.0,0.0,6853.0,45.0,56.1,33.9,97.1  ,95.85
Rutland,2005,591  ,2.25,49.93,591  ,21   ,170  ,48   ,134  ,11   ,-23  ,93   ,32   ,28   ,23   ,19   ,13   ,32   ,23   ,23   ,20   ,15   ,7272  ,46.6 ,58.9 ,34.4 ,104.5,95.85
Rutland,2005,597.5,2.25,49.93,597.5,26   ,161  ,53.5,132.0,10.5,-24  ,93.0,31   ,26   ,21   ,20   ,12   ,32   ,25   ,22   ,20   ,11   ,7385  ,46.7,58.55,33.5 ,90.4  ,95.85
Rutland,2005,604  ,2.5  ,47.65 ,604  ,22   ,156  ,59   ,130  ,10   ,-21  ,93   ,30   ,28   ,24   ,19   ,10   ,28   ,28   ,24   ,18   ,15   ,7252  ,46.8 ,58.2 ,35.4 ,110   ,95.85
Rutland,2005,597.5,2    ,52.21 ,597.5,22.0,161.0,53.5,132.0,10.5,-23.0,93.0,31.0,28.0,23.0,19.0,12.0,32.0,25.0,23.0,20.0,15.0,7272.0,46.7,58.55,34.4,104.5 ,95.85
Rutland,2006,393  ,2.1,45.285,393  ,4    ,156  ,27   ,120  ,5    ,-3   ,94   ,32   ,28   ,24   ,19   ,16   ,32   ,27   ,22   ,19   ,15   ,6683  ,48   ,59.1 ,37   ,42.1,95.85
Rutland,2006,437.0,2.1,45.285,437.0,4.5,150.0,26.5,122.5,6.0,-6.0,94.5,32.0,28.0,24.0,19.5,16.0,32.0,27.5,21.0,19.5,15.0,6605.0,48.4,59.35,37.45,38    ,95.85
Rutland,2006,481  ,2.06 ,42.33 ,481  ,5    ,144  ,26   ,125  ,7    ,-9   ,95   ,32   ,28   ,24   ,20   ,16   ,32   ,28   ,20   ,20   ,15   ,6527  ,48.8 ,59.6 ,37.9 ,42.1  ,95.85
Rutland,2006,437.0,2.14 ,48.24 ,437.0,4.5,150.0,26.5,122.5,6.0,-6.0,94.5,32.0,28.0,24.0,19.5,16.0,32.0,27.5,21.0,19.5,15.0,6605.0,48.4,59.35,37.45,52.2  ,95.85
Rutland,2007,356  ,2.465,46.17,356  ,19   ,164  ,55   ,141  ,9    ,-15  ,94   ,31   ,23   ,23   ,20   ,16   ,30   ,28   ,22   ,13   ,13   ,7126  ,45.4 ,57.4 ,33.3 ,107.5,95.85
Rutland,2007,351.0,2.465,46.17,351.0,23.0,167.0,57.0,131.5,5.5,-17.0,94.0,30.0,23.5,23.5,19.0,16.0,31.0,27.5,23.0,14.0,14.0,7185.5,44.8,56.15,33.4,80.2  ,95.85
Rutland,2007,346  ,2.23 ,43.45 ,346  ,27   ,170  ,59   ,122  ,2    ,-19  ,94   ,29   ,24   ,24   ,18   ,16   ,32   ,27   ,24   ,15   ,15   ,7245  ,44.2 ,54.9 ,33.5 ,107.5 ,95.85
Rutland,2007,351.0,2.7  ,48.89 ,351.0,23.0,167.0,57.0,131.5,5.5,-17.0,94.0,30.0,23.5,23.5,19.0,16.0,31.0,27.5,23.0,14.0,14.0,7185.5,44.8,56.15,33.4,136.9 ,95.85
Rutland,2008,237  ,6    ,61.58 ,237  ,9    ,161  ,50   ,115  ,1    ,-16  ,90   ,30   ,28   ,20   ,20   ,15   ,32   ,28   ,22   ,19   ,4    ,7554.0,45   ,55.9 ,34   ,71.2  ,95.85
Rutland,2008,268  ,3.55 ,47.92 ,268  ,13   ,165  ,59   ,117  ,4    ,-15  ,93   ,32   ,28   ,23   ,19   ,13   ,30   ,26   ,22   ,20   ,5    ,7554  ,44.8 ,55.5 ,34.1 ,92.6  ,95.85
Rutland,2008,252.5,2.43 ,57.89 ,252.5,11.0,163.0,54.5,116.0,2.5,-15.5,91.5,31.0,28.0,21.5,19.5,14.0,31.0,27.0,22.0,19.5,4.5,7554.0,44.9,55.7,34.05,96.3  ,95.85
Rutland,2009,220  ,2.18 ,52.28 ,220  ,21   ,167  ,60   ,104  ,0    ,-14  ,88   ,30   ,24   ,24   ,20   ,13   ,32   ,28   ,22   ,14   ,14   ,7625  ,43.8 ,54.5 ,33.2 ,57.8  ,95.85
Rutland,2009,245  ,1.63 ,47.25 ,245  ,24   ,162  ,63   ,109  ,1    ,-22  ,90   ,32   ,27   ,22   ,20   ,16   ,32   ,27   ,17   ,17   ,14   ,7823  ,44.1 ,54.3 ,33.9 ,72.6  ,95.85
Rutland,2009,232.5,2.07 ,53.5  ,232.5,22.5,164.5,61.5,106.5,0.5,-18.0,89.0,31.0,25.5,23.0,20.0,14.5,32.0,27.5,19.5,15.5,14.0,7724.0,43.95,54.4,33.55,74.1  ,95.85
Rutland,2010,521  ,3.81,50.09,521  ,8    ,161  ,44   ,143  ,16   ,-12  ,97   ,32   ,27   ,21   ,20   ,13   ,27   ,27   ,24   ,20   ,12   ,6846  ,47.6 ,59.3 ,36   ,53.900000000000006,74.4
Rutland,2010,510.0,3.81,50.09,510.0,8.5,161.5,50.5,131.0,11.5,-10.5,95.5,30.5,27.5,20.5,20.0,14.0,27.5,27.5,24.0,18.5,13.0,7166  ,52.0,46.55,36.35,53.900000000000006,74.4
Rutland,2010,499  ,3.96 ,45.79 ,499  ,9    ,162  ,57   ,119  ,7    ,-9   ,94   ,29   ,28   ,20   ,20   ,15   ,28   ,28   ,24   ,17   ,14   ,7142  ,46.6 ,56.4 ,36.7 ,60.2  ,74.4
Rutland,2010,510.0,3.66 ,54.39 ,510.0,8.5,161.5,50.5,131.0,11.5,-10.5,95.5,30.5,27.5,20.5,20.0,14.0,27.5,27.5,24.0,18.5,13.0,7142.0,52.0,46.55,36.35,88.6  ,74.4
Rutland,2010,521  ,3.81,50.09,521  ,8    ,161  ,44   ,143  ,16   ,-12  ,97   ,32   ,27   ,21   ,20   ,13   ,27   ,27   ,24   ,20   ,12   ,6846  ,59.3 ,36   ,36.35,47.6  ,74.4
